,PC,Address,Recency,Frequency
70547,0xb7fbe6c1,0xb6536cdc,21,714
70548,0xb7fbe6cc,0x8048b68,17,714
70549,0xb7fbe6c1,0xb6536cdd,21,714
70550,0xb7fbe6cc,0x8048b69,16,714
70551,0xb7fb2af5,0xbf887f08,22,257
70552,0xb7fb2af8,0xbf887f0c,22,257
70553,0xb7fb2afb,0xbf887f10,40,257
70554,0xb7fb2b00,0xbf887f14,22,253
70555,0xb7fb2b01,0xbf887f18,25,183
70556,0xb7fb2de8,0xb6529a74,0,180505
70557,0xb7fb2e16,0xbf887fa4,17,163
70558,0xb7fb2e19,0xbf888048,8,8
70559,0xb7fb2e1b,0xbf887f78,27,199
70560,0xb7fb2e1e,0xbf88804c,8,10
70561,0xb7fb2ddc,0xbf887f8c,13,171
70562,0xb7fb2ddd,0xbf887f90,8,169
70563,0xb7fb2dde,0xbf887f94,16,120
70564,0xb7fb2ddf,0xbf887f98,25,118
70565,0xb7fb2de0,0xbf887f9c,7,116
70566,0xb7fb3237,0xbf887fe4,21,9
70567,0xb7fb323c,0xbf888090,13,10
70568,0xb7fb3242,0x804878d,0,180505
70569,0xb7fb325d,0xb666718c,20,714
70570,0xb7fb326f,0xb666718d,62,1
70571,0xb7fb3276,0xb7fc3ce0,104,187
70572,0xb7fb3295,0xbf888058,2,95
70573,0xb7fb3296,0xbf88805c,4,93
70574,0xb7fb3297,0xbf888060,2,91
70575,0xb7fb3298,0xbf888064,4,89
70576,0xb7fb3299,0xbf888068,9,53
70577,0xb7fb6e64,0xb6667000,22,714
70578,0xb7fb6e66,0xb6529a6c,0,180505
70579,0xb7fb6e69,0xb7fc3d0c,20,714
70580,0xb7fb6e73,0xbf888088,18,64
70581,0xb7fb6e76,0xbf88808c,8,61
70582,0xb7fb6e79,0x80584f0,3,739
70583,0xb7fb6e7f,0xbf888094,8,43
70584,0xb7fb6e80,0xbf888098,17,41
70585,0xb7fb6e81,0xbf88809c,11,39
70586,0xb7fb6e82,0xbf8880a0,11,37
70587,0xb7fb6e83,0xbf8880a4,8,35
70588,0xb7fbc300,0xbf8880a8,14,31
70589,0xb7fbc301,0xbf8880ac,11,29
70590,0xb7fbc302,0xbf8880b0,18,1
70591,0xb6592fa0,0xbf8880b8,15,13
70592,0xb6592fa1,0xbf8880b4,28,11
70593,0xb6592fa4,0xbf8880c0,29,15
70594,0xb6592fa8,0xbf8880c4,14,721
70595,0xb6593043,0xbf88a200,17,711
70596,0xb6593043,0xbf88a204,12,711
